,Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
25128,25128,Abigail Roach,F,9th,Patterson High School,71,83,10,District,4389,2887962
25129,25129,Yolanda Brown,F,11th,Patterson High School,90,94,10,District,4389,2887962
25130,25130,Timothy Dickson,M,9th,Patterson High School,61,65,10,District,4389,2887962
25131,25131,Amber Sanders,F,9th,Patterson High School,83,84,10,District,4389,2887962
25132,25132,Arthur Martin,M,10th,Patterson High School,93,78,10,District,4389,2887962
25133,25133,Shannon Johnson,F,9th,Patterson High School,80,77,10,District,4389,2887962
25134,25134,Sheryl King,F,10th,Patterson High School,65,88,10,District,4389,2887962
25135,25135,Leah Taylor,F,10th,Patterson High School,66,83,10,District,4389,2887962
25136,25136,Molly Vasquez,F,11th,Patterson High School,80,69,10,District,4389,2887962
25137,25137,Danielle Green,F,11th,Patterson High School,58,64,10,District,4389,2887962
25138,25138,Todd Brewer,M,10th,Patterson High School,61,82,10,District,4389,2887962
25139,25139,Jamie Stewart,F,9th,Patterson High School,84,92,10,District,4389,2887962
25140,25140,Roger Conley,M,10th,Patterson High School,87,67,10,District,4389,2887962
25141,25141,Tina Warner,F,12th,Patterson High School,74,74,10,District,4389,2887962
25142,25142,Melissa Lin,F,12th,Patterson High School,68,86,10,District,4389,2887962
25143,25143,Carrie Smith,F,10th,Patterson High School,59,75,10,District,4389,2887962
25144,25144,Patrick Shelton,M,12th,Patterson High School,69,89,10,District,4389,2887962
25145,25145,Sherry Banks,F,12th,Patterson High School,86,66,10,District,4389,2887962
25146,25146,Colleen Tyler,F,9th,Patterson High School,93,83,10,District,4389,2887962
25147,25147,Sabrina Romero,F,12th,Patterson High School,85,99,10,District,4389,2887962
25148,25148,Gregory Carter,M,10th,Patterson High School,73,93,10,District,4389,2887962
25149,25149,David Smith,M,10th,Patterson High School,69,64,10,District,4389,2887962
25150,25150,Joyce Barron,F,11th,Patterson High School,97,90,10,District,4389,2887962
25151,25151,Mary Sparks,F,9th,Patterson High School,59,75,10,District,4389,2887962
25152,25152,Courtney Barker,F,11th,Patterson High School,55,69,10,District,4389,2887962
25153,25153,Gina Carroll,F,10th,Patterson High School,79,85,10,District,4389,2887962
25154,25154,Mr. Daniel Hamilton,M,12th,Patterson High School,64,93,10,District,4389,2887962
25155,25155,Sierra Bryant,F,12th,Patterson High School,84,78,10,District,4389,2887962
25156,25156,Morgan Gibson,F,12th,Patterson High School,79,66,10,District,4389,2887962
25157,25157,Anthony Evans,M,10th,Patterson High School,78,84,10,District,4389,2887962
25158,25158,William Phillips,M,10th,Patterson High School,72,78,10,District,4389,2887962
25159,25159,Joseph Barker,M,11th,Patterson High School,70,83,10,District,4389,2887962
25160,25160,Elizabeth Bell,F,12th,Patterson High School,62,89,10,District,4389,2887962
25161,25161,Isabella Shaw,F,9th,Patterson High School,87,70,10,District,4389,2887962
25162,25162,Tracy Silva,M,11th,Patterson High School,68,98,10,District,4389,2887962
25163,25163,Justin Soto,M,12th,Patterson High School,85,70,10,District,4389,2887962
25164,25164,Ricardo Smith,M,10th,Patterson High School,68,77,10,District,4389,2887962
25165,25165,David Thomas,M,10th,Patterson High School,74,95,10,District,4389,2887962
25166,25166,Crystal Tyler,F,9th,Patterson High School,61,94,10,District,4389,2887962
25167,25167,Mark Wilson,M,11th,Patterson High School,75,90,10,District,4389,2887962
25168,25168,Robert Cole,M,9th,Patterson High School,72,75,10,District,4389,2887962
25169,25169,Kelsey Salinas,F,9th,Patterson High School,98,66,10,District,4389,2887962
25170,25170,Brian Carpenter,M,12th,Patterson High School,61,83,10,District,4389,2887962
25171,25171,Austin Sanchez,M,9th,Patterson High School,69,73,10,District,4389,2887962
25172,25172,Victoria Sandoval,F,9th,Patterson High School,83,79,10,District,4389,2887962
25173,25173,Patricia Wright,F,9th,Patterson High School,55,79,10,District,4389,2887962
25174,25174,Jacob Rosario,M,9th,Patterson High School,95,91,10,District,4389,2887962
25175,25175,Christopher Taylor,M,10th,Patterson High School,96,68,10,District,4389,2887962
25176,25176,Glenn Rice,M,9th,Patterson High School,91,92,10,District,4389,2887962
25177,25177,Christopher Lopez,M,10th,Patterson High School,69,75,10,District,4389,2887962
25178,25178,Matthew Travis,M,10th,Patterson High School,98,92,10,District,4389,2887962
25179,25179,Deborah Riley,F,12th,Patterson High School,89,95,10,District,4389,2887962
25180,25180,John Simpson DDS,M,9th,Patterson High School,70,76,10,District,4389,2887962
25181,25181,Kimberly Anderson,F,11th,Patterson High School,74,89,10,District,4389,2887962
25182,25182,Lance Valdez,M,9th,Patterson High School,78,81,10,District,4389,2887962
25183,25183,Taylor Brown,F,10th,Patterson High School,66,94,10,District,4389,2887962
25184,25184,Alicia Mcmahon,F,10th,Patterson High School,69,95,10,District,4389,2887962
25185,25185,Jean Lucas,F,12th,Patterson High School,99,93,10,District,4389,2887962
25186,25186,David Scott,M,11th,Patterson High School,55,86,10,District,4389,2887962
25187,25187,Jonathan Carroll,M,11th,Patterson High School,66,89,10,District,4389,2887962
25188,25188,Audrey Thompson,F,9th,Patterson High School,75,81,10,District,4389,2887962
25189,25189,Sandra Hall,F,9th,Patterson High School,89,93,10,District,4389,2887962
25190,25190,Jeremy Glass,M,10th,Patterson High School,77,94,10,District,4389,2887962
25191,25191,Tyler Espinoza,M,12th,Patterson High School,83,80,10,District,4389,2887962
25192,25192,Charlene Bradford,F,10th,Patterson High School,65,93,10,District,4389,2887962
25193,25193,Renee Orozco,F,12th,Patterson High School,98,89,10,District,4389,2887962
25194,25194,Douglas George,M,9th,Patterson High School,60,70,10,District,4389,2887962
25195,25195,Victoria Foster,F,11th,Patterson High School,71,64,10,District,4389,2887962
25196,25196,Cynthia Hernandez,F,10th,Patterson High School,82,79,10,District,4389,2887962
25197,25197,Diane Miller,F,11th,Patterson High School,63,69,10,District,4389,2887962
25198,25198,Amy Nelson,F,10th,Patterson High School,99,99,10,District,4389,2887962
25199,25199,Jennifer David,F,12th,Patterson High School,83,82,10,District,4389,2887962
25200,25200,Bradley Stewart,M,9th,Patterson High School,62,87,10,District,4389,2887962
25201,25201,Christopher Turner,M,9th,Patterson High School,96,69,10,District,4389,2887962
25202,25202,Christopher Knight,M,11th,Patterson High School,79,94,10,District,4389,2887962
25203,25203,Robert Young,M,10th,Patterson High School,59,95,10,District,4389,2887962
25204,25204,Ryan Wright,M,11th,Patterson High School,65,77,10,District,4389,2887962
25205,25205,Kyle Johnson,M,10th,Patterson High School,83,94,10,District,4389,2887962
25206,25206,Preston Ramos Jr.,M,10th,Patterson High School,94,77,10,District,4389,2887962
25207,25207,Brooke George,F,10th,Patterson High School,94,94,10,District,4389,2887962
25208,25208,Melanie Hoover,F,9th,Patterson High School,86,66,10,District,4389,2887962
25209,25209,Latasha Martinez,F,10th,Patterson High School,59,90,10,District,4389,2887962
25210,25210,Carla Harris,F,9th,Patterson High School,69,67,10,District,4389,2887962
25211,25211,Michael Smith,M,10th,Patterson High School,70,82,10,District,4389,2887962
25212,25212,Jillian Fisher,F,9th,Patterson High School,79,65,10,District,4389,2887962
25213,25213,Dawn Long,F,9th,Patterson High School,72,77,10,District,4389,2887962
25214,25214,Carlos Howard,M,10th,Patterson High School,92,91,10,District,4389,2887962
25215,25215,Andrew Jones,M,11th,Patterson High School,76,70,10,District,4389,2887962
25216,25216,Kevin Shaw Jr.,M,10th,Patterson High School,60,66,10,District,4389,2887962
25217,25217,Joseph Young,M,9th,Patterson High School,79,85,10,District,4389,2887962
25218,25218,Jordan Webster,M,9th,Patterson High School,79,93,10,District,4389,2887962
25219,25219,Mr. David Fields,M,10th,Patterson High School,67,64,10,District,4389,2887962
25220,25220,Brittany Smith,F,12th,Patterson High School,75,93,10,District,4389,2887962
25221,25221,Peter Hill,M,12th,Patterson High School,96,65,10,District,4389,2887962
25222,25222,Melissa Oliver,F,9th,Patterson High School,68,83,10,District,4389,2887962
25223,25223,Kenneth Wood,M,11th,Patterson High School,87,72,10,District,4389,2887962
25224,25224,Chad Gonzalez,M,11th,Patterson High School,98,65,10,District,4389,2887962
25225,25225,Francisco Henderson,M,9th,Patterson High School,96,65,10,District,4389,2887962
25226,25226,Karen Silva,F,11th,Patterson High School,88,85,10,District,4389,2887962
25227,25227,Jamie Hobbs,F,11th,Patterson High School,72,66,10,District,4389,2887962
25228,25228,Ryan Hill,M,12th,Patterson High School,86,74,10,District,4389,2887962
25229,25229,Rachael Chaney,F,11th,Patterson High School,83,89,10,District,4389,2887962
25230,25230,Gary Duran,M,10th,Patterson High School,66,79,10,District,4389,2887962
25231,25231,Matthew Shannon,M,11th,Patterson High School,77,71,10,District,4389,2887962
25232,25232,William Gray,M,10th,Patterson High School,69,86,10,District,4389,2887962
25233,25233,Annette Kim,F,9th,Patterson High School,64,70,10,District,4389,2887962
25234,25234,Haley Carter,F,11th,Patterson High School,75,76,10,District,4389,2887962
25235,25235,Rebecca Arroyo,F,10th,Patterson High School,95,88,10,District,4389,2887962
25236,25236,Madison Powell,F,12th,Patterson High School,61,92,10,District,4389,2887962
25237,25237,Chad Williams,M,12th,Patterson High School,84,83,10,District,4389,2887962
25238,25238,David Perez,M,10th,Patterson High School,67,78,10,District,4389,2887962
25239,25239,Darren Tate,M,11th,Patterson High School,99,79,10,District,4389,2887962
25240,25240,Joseph Graham IV,M,9th,Patterson High School,83,72,10,District,4389,2887962
25241,25241,Jason Williams,M,9th,Patterson High School,55,72,10,District,4389,2887962
25242,25242,Kayla Garcia,F,11th,Patterson High School,57,96,10,District,4389,2887962
25243,25243,Paul Watts,M,9th,Patterson High School,88,72,10,District,4389,2887962
25244,25244,Gabriela Velazquez,F,11th,Patterson High School,67,66,10,District,4389,2887962
25245,25245,Todd Curry,M,9th,Patterson High School,90,91,10,District,4389,2887962
25246,25246,Evan Wilson,M,9th,Patterson High School,81,81,10,District,4389,2887962
25247,25247,Timothy Price,M,9th,Patterson High School,64,89,10,District,4389,2887962
25248,25248,Mr. James Jefferson II,M,10th,Patterson High School,63,91,10,District,4389,2887962
25249,25249,Nichole Gibson,F,10th,Patterson High School,67,72,10,District,4389,2887962
25250,25250,Kathleen Barrett,F,10th,Patterson High School,80,96,10,District,4389,2887962
25251,25251,Sean Baker,M,9th,Patterson High School,58,89,10,District,4389,2887962
25252,25252,Melissa Savage,F,12th,Patterson High School,89,65,10,District,4389,2887962
25253,25253,Douglas Martinez,M,11th,Patterson High School,82,99,10,District,4389,2887962
25254,25254,Stephanie Williams,F,9th,Patterson High School,59,81,10,District,4389,2887962
25255,25255,Loretta Price,F,12th,Patterson High School,65,65,10,District,4389,2887962
25256,25256,Matthew Whitaker,M,10th,Patterson High School,63,96,10,District,4389,2887962
25257,25257,Edwin Nelson,M,11th,Patterson High School,74,84,10,District,4389,2887962
25258,25258,Brenda Thomas,F,10th,Patterson High School,60,78,10,District,4389,2887962
25259,25259,Matthew Cox,M,10th,Patterson High School,58,72,10,District,4389,2887962
25260,25260,Brenda Cochran,F,12th,Patterson High School,92,72,10,District,4389,2887962
25261,25261,James Patterson,M,12th,Patterson High School,66,97,10,District,4389,2887962
25262,25262,Brandon Ross,M,9th,Patterson High School,60,69,10,District,4389,2887962
25263,25263,Robert Harris,M,9th,Patterson High School,58,71,10,District,4389,2887962
25264,25264,Michael Davis,M,9th,Patterson High School,79,86,10,District,4389,2887962
25265,25265,Amy Parker,F,9th,Patterson High School,97,87,10,District,4389,2887962
25266,25266,Dr. Sarah Gibson MD,F,11th,Patterson High School,63,85,10,District,4389,2887962
25267,25267,Christopher Merritt,M,9th,Patterson High School,59,97,10,District,4389,2887962
25268,25268,Michelle Smith,F,12th,Patterson High School,89,84,10,District,4389,2887962
25269,25269,Sean Smith,M,10th,Patterson High School,58,92,10,District,4389,2887962
25270,25270,Karen Christensen,F,12th,Patterson High School,97,77,10,District,4389,2887962
25271,25271,Jesse Coleman,M,10th,Patterson High School,67,65,10,District,4389,2887962
25272,25272,Melissa Ware,F,10th,Patterson High School,97,84,10,District,4389,2887962
25273,25273,Leslie Chavez,F,11th,Patterson High School,98,65,10,District,4389,2887962
25274,25274,Andrea Gray,F,9th,Patterson High School,88,91,10,District,4389,2887962
25275,25275,Gregory Camacho,M,9th,Patterson High School,67,99,10,District,4389,2887962
25276,25276,Kenneth Carr,M,10th,Patterson High School,77,75,10,District,4389,2887962
25277,25277,Vanessa Hill,F,10th,Patterson High School,68,71,10,District,4389,2887962
25278,25278,Bonnie Johnson,F,12th,Patterson High School,83,93,10,District,4389,2887962
25279,25279,Mr. Robert Williams,M,12th,Patterson High School,65,78,10,District,4389,2887962
25280,25280,Jacqueline Miller,F,9th,Patterson High School,65,67,10,District,4389,2887962
25281,25281,Jordan Calderon,M,12th,Patterson High School,65,91,10,District,4389,2887962
25282,25282,Joanna Goodman,F,10th,Patterson High School,55,86,10,District,4389,2887962
25283,25283,James Johnston,M,11th,Patterson High School,96,71,10,District,4389,2887962
25284,25284,Joseph Wright,M,10th,Patterson High School,72,96,10,District,4389,2887962
25285,25285,Norman Griffin,M,11th,Patterson High School,70,64,10,District,4389,2887962
25286,25286,Richard Summers,M,12th,Patterson High School,75,74,10,District,4389,2887962
25287,25287,Tristan Anderson,M,10th,Patterson High School,73,67,10,District,4389,2887962
25288,25288,Sherri Singleton,F,11th,Patterson High School,91,86,10,District,4389,2887962
25289,25289,Jacob Moore,M,9th,Patterson High School,94,93,10,District,4389,2887962
25290,25290,Shawna Townsend,F,9th,Patterson High School,62,98,10,District,4389,2887962
25291,25291,Lori Silva,F,11th,Patterson High School,55,85,10,District,4389,2887962
25292,25292,Robert Smith,M,12th,Patterson High School,57,67,10,District,4389,2887962
25293,25293,Tina James,F,11th,Patterson High School,59,73,10,District,4389,2887962
25294,25294,Keith Watson,M,12th,Patterson High School,97,92,10,District,4389,2887962
25295,25295,Jacob Sanchez,M,11th,Patterson High School,98,87,10,District,4389,2887962
25296,25296,Shelby Woods,F,11th,Patterson High School,65,90,10,District,4389,2887962
25297,25297,Larry Briggs,M,10th,Patterson High School,59,79,10,District,4389,2887962
25298,25298,Ronald Macias,M,11th,Patterson High School,97,80,10,District,4389,2887962
25299,25299,Denise Lee,F,9th,Patterson High School,81,91,10,District,4389,2887962
25300,25300,Elizabeth Santiago,F,9th,Patterson High School,82,81,10,District,4389,2887962
25301,25301,Allison Morgan,F,12th,Patterson High School,60,73,10,District,4389,2887962
25302,25302,Shelby Garza,F,10th,Patterson High School,87,78,10,District,4389,2887962
25303,25303,Christopher Gonzalez,M,11th,Patterson High School,94,87,10,District,4389,2887962
25304,25304,Melissa Trevino,F,12th,Patterson High School,88,70,10,District,4389,2887962
25305,25305,Peter West,M,12th,Patterson High School,58,82,10,District,4389,2887962
25306,25306,Stephanie Payne,F,10th,Patterson High School,73,82,10,District,4389,2887962
25307,25307,Lauren King,F,12th,Patterson High School,95,67,10,District,4389,2887962
25308,25308,Raymond Graham,M,9th,Patterson High School,93,74,10,District,4389,2887962
25309,25309,Tamara Wells,F,11th,Patterson High School,64,88,10,District,4389,2887962
25310,25310,Alan Anderson,M,9th,Patterson High School,68,92,10,District,4389,2887962
25311,25311,Sandra Flynn,F,9th,Patterson High School,80,73,10,District,4389,2887962
25312,25312,Brittany Miller,F,10th,Patterson High School,83,80,10,District,4389,2887962
25313,25313,Mallory Thompson,F,9th,Patterson High School,71,64,10,District,4389,2887962
25314,25314,Melissa Dean,F,12th,Patterson High School,93,92,10,District,4389,2887962
25315,25315,Daniel Ho,M,12th,Patterson High School,59,64,10,District,4389,2887962
